,symbol1,symbol2,balance
7894,XLC,EFV,1.0117810716837572
11429,VGLT,GOVT,1.0117752521778265
9010,USFR,BBJP,1.0117626829173716
4138,IWR,RSP,1.0117567915078332
8636,VMBS,IGIB,1.0117396631023472
4695,MBB,IUSB,1.0117258867354348
1371,IJR,SCHF,1.0116863141545835
12757,VTIP,BNDX,1.0116609331211217
4857,IAU,PFF,1.0116575910247338
11427,VGLT,VGIT,1.011643543277788
7013,DVY,SCHA,1.0116315921726453
6919,VXF,EMB,1.0116313670273833
6556,SDY,EWJ,1.0116275401798676
12530,BBJP,VV,1.0116254238960019
1768,VXUS,MGK,1.0116199264967591
152,VOO,IEMG,1.011612480007677
3994,IXUS,XLP,1.0115939053309968
3627,XLV,USHY,1.0115654816547324
11856,RDVY,VBK,1.01156073948719
4793,IEF,EFG,1.0115569407703409
1784,VXUS,SOXX,1.0115567052294756
5725,LQD,VGIT,1.0115527274691583
10185,EFG,SLV,1.0114999185137548
11549,GSLC,SLV,1.0114944119532465
10160,EFG,USHY,1.0114873619167337
10445,HYG,IXUS,1.0114820109786442
5738,LQD,IEI,1.011463953042712
2139,RSP,EFA,1.0114461725872184
8210,VBK,JEPI,1.0114340962929256
8617,VMBS,IGSB,1.0114286135875636
5780,GOVT,VGLT,1.0114162897607604
10950,SOXX,IUSV,1.0114087569976649
11457,VGLT,VTIP,1.011408213099209
12334,MINT,IGIB,1.0114008870312128
5744,LQD,VTIP,1.0113945799154898
12892,SCHP,VCLT,1.0113923441596304
4767,IEF,EFA,1.0113752553478876
6831,XLI,IWP,1.011367494451175
1944,XLK,EEM,1.0113627720935465
10985,FNDF,IJR,1.0113498893375747
5876,COWZ,USHY,1.0113392282906761
11428,VGLT,LQD,1.0113252386568574
4706,MBB,IGSB,1.0113081693255057
4738,MBB,IEI,1.0113064091276656
12606,BBJP,VOOG,1.0112970592961306
8903,USFR,VWO,1.0112745951683495
7446,IUSV,VEU,1.011249978843658
7448,IUSV,IXUS,1.0112207514612037
7110,XLY,IAU,1.0112166187879739
10544,EWJ,IWD,1.0112137079613996
1532,VWO,SCHV,1.0112118943102446
9825,IWV,BBJP,1.0111972483084448
1546,IEMG,IWD,1.0111634932582985
8389,SCHA,IWD,1.0111541426951296
8238,VBK,USHY,1.0111510266061712
12279,MINT,DIA,1.0111458992127724
3731,VEU,RDVY,1.0111389694598385
6077,USMV,IUSV,1.0111118162037853
10733,AVUV,EMXC,1.0110545847969246
9811,IWV,FNDF,1.0110534130805988
4320,VCSH,SCHA,1.011051391187978
5482,SPYG,EFV,1.011044741062315
1313,VIG,GDX,1.0110328995614173
2171,RSP,SPDW,1.0110297584908254
6021,SMH,COWZ,1.0109868146144265
8356,EEM,HYG,1.0109631135197936
1652,GLD,RDVY,1.0109573772362044
12681,SCHV,USHY,1.0109228233944811
8609,VMBS,BSV,1.0108857514357752
8268,VBK,IGIB,1.0108699348764911
6868,VXF,VYM,1.0108409066013824
372,IVV,EMXC,1.0108396313565087
12861,SCHP,AGG,1.0108350768072487
8226,VBK,GOVT,1.0108271472081887
9215,EMXC,XLU,1.0108189150665816
5287,SCHB,EMB,1.0108002737448474
7784,VGK,USHY,1.0107864277886922
9015,USFR,VTWO,1.0107735817320411
2207,RSP,IDEV,1.01075364170127
12291,MINT,DGRO,1.0107268042299784
10333,VOT,USIG,1.0107232796273125
12514,BBJP,SCHD,1.0107170113192219
4153,IWR,QQQM,1.0106820032737842
2094,IWM,HYG,1.0106734835788567
1780,VXUS,SLV,1.0106671795153093
9011,USFR,SCHV,1.010652877990529
2655,IWD,SCHF,1.0105967927863202
6239,MDY,XLY,1.0105891261616895
12347,MINT,VGLT,1.0105483629311631
10924,SOXX,VNQ,1.0105226326112
7074,XLY,GLD,1.0104988835623887
9143,XLP,VTIP,1.0104974692886945
6881,VXF,IVE,1.0104936486292686
11443,VGLT,TIP,1.010488454785476
8911,USFR,RSP,1.010451769750416
8533,VOE,SPDW,1.0104485302266712
4678,MBB,VB,1.010424965475115
10352,IDEV,SCHD,1.010373185943174
2513,TLT,IGIB,1.0103721390316305
9657,GDX,EFA,1.0103616231905375
12287,MINT,SCHB,1.0103594154971878
8190,VBK,BNDX,1.01034839503568
1571,IEMG,XLI,1.0103453282535344
10382,IDEV,IUSV,1.010269183458663
12569,BBJP,IUSG,1.0102639929671327
5386,VGIT,MOAT,1.0102025336501737
383,IVV,VCLT,1.0101779710873264
12776,VTIP,VCSH,1.0101600129230963
2914,SCHX,IEMG,1.010149626048788
6911,VXF,FNDX,1.0101308539432268
6648,SPDW,HYG,1.0100580317334764
12765,VTIP,XLF,1.0100535105011899
8030,IYW,IDEV,1.010047148086621
12539,BBJP,IVE,1.0100416238631493
9393,IWP,VCIT,1.0100174117930347
8995,USFR,AVUV,1.010005246818134
8095,XLU,USHY,1.0099977516976972
2294,ITOT,IEMG,1.009950227653257
4713,MBB,BIV,1.0099496357599926
6593,SPDW,IJH,1.009942545093088
8270,VBK,VOT,1.009887448708118
11020,FNDF,SCHA,1.0098713044157404
5374,VGIT,VGK,1.009859830652193
31,SPY,VCIT,1.0098182760367849
14,SPY,VWO,1.0097852321978995
1762,VXUS,IAU,1.0097752946189984
8951,USFR,SPYV,1.0097607476376937
8917,USFR,IWD,1.0097465690181198
2512,TLT,IEI,1.0097410777906064
4018,IXUS,VTWO,1.0097316948417674
2599,VYM,SPDW,1.009681073228196
8543,VOE,EFV,1.009669350956295
6799,XLI,IWR,1.0096675865742095
5772,GOVT,FBND,1.0096594399476393
10712,AVUV,DVY,1.0096414660040345
2623,VYM,FNDF,1.0096176598009372
9989,VCLT,USIG,1.0096124187378068
3559,VT,VCLT,1.0095562397500368
10752,AVUV,FNDF,1.009529445008055
5878,COWZ,VXF,1.0095214578800986
8967,USFR,EFV,1.0095179656171143
11694,IWN,SCHF,1.0094468326288406
9677,GDX,SPDW,1.0094247913874488
4698,MBB,VGIT,1.009422694723707
7316,IUSG,VCLT,1.0094154427394126
1438,IJR,EMB,1.009413714144378
3204,VCIT,IWN,1.0093908366083948
13081,VTWO,FNDF,1.0093635717970058
5814,JPST,IGIB,1.0093493733335295
7503,IUSV,EMB,1.0093403762036983
12504,BBJP,VIG,1.0093341384098697
5415,VGIT,SPMD,1.009306962517552
8684,VHT,USHY,1.0092904986594307
10645,AVUV,IEFA,1.0092717356322871
2122,RSP,IEFA,1.0092714022654183
7615,EFV,HYG,1.0092102275023909
2206,RSP,EFG,1.0091974181965813
186,VOO,IAU,1.0091597663037997
1633,GLD,ACWI,1.0091074291330462
11449,VGLT,VCLT,1.0090964659982686
10543,EWJ,VYM,1.0090898887502102
5010,BIL,FBND,1.0090683589444338
7269,IUSG,LQD,1.0090646492246873
5354,VGIT,BIL,1.0090479942529715
5013,BIL,IEI,1.0090398137323562
9707,GDX,VTIP,1.008993900778851
10018,IEI,BIL,1.0089911453126355
4921,BSV,IVE,1.0089888168860706
5265,SCHB,EFV,1.008973652062631
4948,BSV,ACWI,1.008947654469032
3779,MUB,USMV,1.0089031276588698
2474,TLT,AGG,1.0088816372520468
12723,SCHV,FNDF,1.0088775541684678
12571,BBJP,IUSV,1.008867172748915
960,IEFA,VBK,1.0088614641107414
9659,GDX,SCHF,1.008857744573355
1831,VO,VXF,1.0088485253191666
5807,JPST,EMXC,1.0088150753841798
9932,DGRW,VCLT,1.008811002652657
2788,EFA,IWY,1.0087934791850361
12787,VTIP,VGIT,1.008785921425424
4326,VCSH,DGRW,1.008782149422947
12895,SCHP,HYG,1.0087557135753886
12774,VTIP,VNQ,1.0087465833126978
5413,VGIT,VTIP,1.0087410488059556
5026,IUSB,BIL,1.008720533410534
7199,BIV,BIL,1.008718077244997
11802,USIG,LQD,1.0086648927797428
4304,VCSH,BIL,1.0086643597894687
12608,BBJP,GSLC,1.008646716633872
782,VUG,EMB,1.0086255741826706
12455,SPSM,SLV,1.008614217631132
11450,VGLT,IEI,1.0086038172890592
8930,USFR,IXUS,1.0085930939276475
12602,BBJP,OEF,1.0085842772681444
9739,IWV,SCHF,1.008580778803057
5368,VGIT,DVY,1.008577883538213
11891,FTEC,VEU,1.008576679272088
12799,VTIP,SHY,1.008563014961204
8423,SCHA,DVY,1.0085595294011334
3184,VCIT,DVY,1.0085515507816307
9992,VCLT,SCHP,1.0085514788084955
1407,IJR,SPDW,1.0085364920384476
6966,DVY,SCHF,1.0085325788526813
4308,VCSH,SPYV,1.0085133036993252
5021,IUSB,VB,1.0084882305268081
8993,USFR,IDEV,1.0084709837510124
9485,IWP,USIG,1.008455989562208
12834,VTIP,EMB,1.0083827310537112
1594,IEMG,HYG,1.0083694996126493
8422,SCHA,VXF,1.0083564762811232
6093,USMV,SOXX,1.0083562346232435
1829,VO,USHY,1.0083343251096955
9986,VCLT,IGIB,1.008328718160548
1608,IEMG,SCHV,1.008324785591748
2495,TLT,IGSB,1.0083140087795097
9805,IWV,IDEV,1.0083049826249946
10106,EFG,IEMG,1.008296197324413
3638,XLV,EEM,1.0082950182067794
10976,SOXX,RDVY,1.0082809400539663
4994,BIL,AGG,1.0082795449776738
639,QQQ,XLU,1.0082549015465865
12293,MINT,GOVT,1.0082223888993145
10319,VOT,IGIB,1.0082182024408517
11454,VGLT,USIG,1.00821350270814
12651,SCHV,SCHF,1.0081787311689214
7242,IUSG,VCIT,1.00814986328083
11411,VGLT,AGG,1.0081388294899987
9651,GDX,IEFA,1.0081317657680797
5722,LQD,IEF,1.0081239273910534
1288,VIG,SPDW,1.0081170924435243
3202,VCIT,IWS,1.0081150849546745
8403,SCHA,IVE,1.0081125822220782
12532,BBJP,IWB,1.0080584700732524
7027,DVY,EMB,1.0080246019329282
12854,VTIP,MINT,1.0080235987300177
9961,VCLT,AGG,1.008015319557223
6864,VXF,RSP,1.008008150085452
4773,IEF,BIL,1.0080008009978882
7456,IUSV,BIL,1.0079996485541134
5765,GOVT,BIV,1.007970455434672
8622,VMBS,VGSH,1.0079685922698869
2488,TLT,IUSB,1.0079653873465408
12837,VTIP,IEI,1.007945001938576
851,VEA,MOAT,1.007906199222315
12823,VTIP,TIP,1.0079054468875563
5719,LQD,VCIT,1.0078380948344332
5802,JPST,VGSH,1.007836567129798
12831,VTIP,PFF,1.0078355866563724
8605,VMBS,VCSH,1.0078283000675154
4917,BSV,JEPI,1.007811546237242
5727,LQD,SHY,1.0077972773489239
7485,IUSV,SHV,1.0077851409001608
6064,USMV,XLF,1.0077817189859193
8616,VMBS,SHY,1.0077644071169927
9962,VCLT,BND,1.007762514632042
12839,VTIP,EFG,1.0077607145350873
4721,MBB,SHV,1.007741783339277
12513,BBJP,RSP,1.0077236109696186
12825,VTIP,USFR,1.0076899850282948
8610,VMBS,BIL,1.007674156228809
4416,XLE,GLD,1.0076370278258973
9715,IWV,IEFA,1.0075926076487496
4705,MBB,SHY,1.0075922709826803
2877,IVW,VCLT,1.0075886995994898
8640,VMBS,VGLT,1.0075742258202722
5723,LQD,BIL,1.007567628028294
8426,SCHA,IUSV,1.0075576788871283
2577,VYM,VXUS,1.0075552512645112
9699,GDX,IDEV,1.0075139169946472
12809,VTIP,VGSH,1.007513462263436
5375,VGIT,SHV,1.0075105667055932
4175,IWR,XLY,1.0075092410585187
5766,GOVT,VGSH,1.0074659126827195
6374,VONG,VCLT,1.007440404730271
5731,LQD,VGSH,1.0074249676083402
7915,XLC,VCLT,1.0074235296788239
2631,VYM,BBJP,1.0074187755721866
5022,IUSB,IWR,1.007412430640324
6788,XLI,VO,1.0074112867392633
11041,FNDF,SPMD,1.00739222942509
11377,VOOG,PFF,1.0073598466077538
11679,IWN,VXUS,1.0073564721882322
6815,XLI,USHY,1.0073520236004916
4700,MBB,GOVT,1.0073361277074433
12588,BBJP,MOAT,1.0073090266638107
6492,SDY,IXUS,1.0073003910342655
10747,AVUV,IDEV,1.0072959612136914
6880,VXF,DIA,1.007289782555201
523,VTI,VCLT,1.0072858789739036
1501,VWO,DVY,1.0072858286033404
5756,GOVT,BSV,1.0072727946245743
9522,MOAT,USHY,1.0072619483103666
5394,VGIT,IDEV,1.007260321830342
4330,VCSH,IWN,1.0072582890488053
4694,MBB,IEF,1.007254809018476
8634,VMBS,VCLT,1.0072478168865815
12792,VTIP,JPST,1.007210071862047
8269,VBK,EFG,1.0072032497462808
8994,USFR,EWJ,1.0071965893931192
11432,VGLT,IGSB,1.0071800068726815
10066,IGIB,BIL,1.007179867200148
11678,IWN,IEMG,1.0071533917384194
1020,BND,BIL,1.0071262577461397
2854,IVW,EFV,1.0070848078230947
1484,VWO,JEPI,1.0070792585641029
11451,VGLT,IGIB,1.0070777312219488
5361,VGIT,MDY,1.0070753470470422
2245,SCHD,BIL,1.007066757069768
12521,BBJP,IVW,1.0070596068723865
8310,EEM,IWD,1.0070205358933828
9979,VCLT,BIV,1.0070086806786225
518,VTI,PFF,1.0070067006893493
8614,VMBS,JPST,1.0069704127471002
4865,IAU,HYG,1.0069643337950522
57,SPY,LQD,1.0069631766074276
11425,VGLT,BIL,1.0069586390146692
304,IVV,VCIT,1.0069321599583883
363,IVV,EEM,1.0069100676089953
4998,BIL,VTEB,1.006902286726711
2183,RSP,SHV,1.006874095727925
11632,NOBL,SHV,1.0068727019034913
12886,SCHP,SHV,1.0068716723130453
1727,VGT,EMXC,1.0068697432056724
10942,SOXX,MDY,1.006859319683942
9997,IEI,VIG,1.006817217643579
5561,VBR,VEU,1.0068140824268839
2462,BNDX,SOXX,1.0067758822596231
10485,HYG,SCHA,1.0067710809883625
5075,SCHG,IEMG,1.0067701100853035
6491,SDY,VEU,1.0067602271193834
10978,SOXX,SCHV,1.0067470350249033
12340,MINT,AVUV,1.0067443056800676
8624,VMBS,SHV,1.006734505060103
12524,BBJP,SPLG,1.006729986726855
9620,PFF,RDVY,1.006721785944422
5029,IUSB,JPST,1.0067141828319244
5505,SPYG,EMB,1.0067020759285377
6348,VONG,EFV,1.0066992796960568
2487,TLT,BIL,1.0066828101665526
9968,VCLT,MBB,1.0066731546028227
5726,LQD,GOVT,1.0066348343748208
12582,BBJP,FNDX,1.006630016741482
5798,JPST,IUSB,1.0066056677232962
8643,VMBS,MINT,1.0066002337661994
4607,QQQM,XLU,1.0065881978033973
1443,IJR,HYG,1.0065672713622964
12242,MINT,BND,1.0065444220712791
11581,GSLC,BBJP,1.0065310898523903
4971,BSV,EWJ,1.0065250272483208
2151,RSP,BIL,1.0065181580905582
7011,DVY,SHV,1.0065123168337557
5409,VGIT,MINT,1.0065013949728092
2160,RSP,JPST,1.0065004204628818
997,AGG,BIL,1.006466900591494
12986,VTWO,VXUS,1.0064595101961122
4785,IEF,SHV,1.006456256451859
12875,SCHP,LQD,1.0064499351807201
5558,VBR,SCHF,1.0064430779357065
2262,SCHD,SHV,1.0064178501477734
1518,VWO,VCLT,1.006417122604301
11881,FTEC,VXUS,1.0064107515893552
11365,VOOG,XLU,1.006380811224468
8398,SCHA,IWR,1.00635196002204
10033,IEI,SHV,1.006319306858677
4771,IEF,IVE,1.006298310580808
3379,XLF,HYG,1.0062848517739966
8223,VBK,VGIT,1.0062775203525582
12285,MINT,IUSB,1.006248826889009
7310,IUSG,PFF,1.0062462676312758
2665,IWD,BIL,1.0062437595406328
4109,IWB,EWJ,1.006229045272077
11895,FTEC,VNQ,1.0062155773944883
1346,IJR,VEA,1.00621038614185
11799,USIG,BIL,1.0061909695880216
12978,VTWO,IEFA,1.0061876190514947
12898,SCHP,MINT,1.0061518419207345
2278,SCHD,MINT,1.00615146313891
3169,VCIT,BIL,1.0061387947828544
2762,EFA,VONG,1.0061258575556806
237,VOO,PFF,1.0061163277446392
7202,BIV,SHV,1.0060924073096207
12881,SCHP,USHY,1.0060916027649252
2120,RSP,VEA,1.006087849198099
8153,SHV,VBK,1.006050547537773
12328,MINT,FBND,1.0060499927270512
10676,AVUV,IXUS,1.006028811540641
2650,IWD,EFA,1.0060170005401938
4317,VCSH,SHV,1.00600348637311
6269,MDY,IWO,1.00598526140871
7729,ACWI,VCLT,1.0059779863753238
8918,USFR,EFA,1.0059707821372452
8603,VMBS,VB,1.0059361728364546
5633,VBR,IWN,1.0059098378976805
5762,GOVT,SHY,1.0059035699724068
8895,USFR,VTV,1.005898379107946
5880,COWZ,XLY,1.005893812631736
12816,VTIP,SHV,1.0058710511202718
5732,LQD,SHV,1.0058695080033426
6980,DVY,BIL,1.005860726896244
11612,NOBL,BIL,1.0058598719712917
13076,VTWO,IDEV,1.0058476376331593
10748,AVUV,HYG,1.005833200207971
10454,HYG,BIL,1.005807927262159
2695,IWD,SHV,1.0057791319009752
9744,IWV,IXUS,1.0057750460294768
1374,IJR,VEU,1.0057582540978178
12245,MINT,VIG,1.005737233331785
4207,IWR,VOOG,1.0057317815047904
11430,VGLT,JPST,1.0057256886239274
9887,DGRW,LQD,1.0057000778226302
8982,USFR,MOAT,1.0056916548936687
5339,VGIT,IWD,1.0056816004915408
4618,QQQM,EMXC,1.0056791383247403
4107,IWB,IDEV,1.0056730584771554
5343,VGIT,SCHF,1.0056614040487593
12785,VTIP,IUSB,1.0056522119189097
10410,IDEV,IWY,1.0056515858163024
9390,IWP,EFA,1.005645719825649
6472,SDY,VXUS,1.0056329067376142
1270,VIG,SCHF,1.0056147405815536
5694,DGRO,EMB,1.005604550977833
6988,DVY,JPST,1.005600385803173
7051,DVY,MINT,1.0055951082656573
2671,IWD,JPST,1.0055947056960806
6708,USHY,BIL,1.0055919174495138
5572,VBR,BIL,1.0055873302536285
5757,GOVT,BIL,1.0055855018864965
8633,VMBS,FBND,1.005579717213892
5800,JPST,IGSB,1.0055619920558139
6083,USMV,FNDX,1.0055572173157468
8429,SCHA,XLU,1.005554953068942
12306,MINT,XLY,1.0055445678185861
5357,VGIT,DGRO,1.0055373199225364
2375,ITOT,VCLT,1.0055333974113856
5999,SPYV,BBJP,1.005510197097713
6621,SPDW,MDY,1.0054825194489396
7567,EFV,BIL,1.0054820218192801
3159,VCIT,VB,1.0054552236797554
8241,VBK,BIV,1.0054526584518955
4322,VCSH,FNDX,1.005438800654738
6420,SHY,BIL,1.005421974932552
12872,SCHP,BIL,1.005419690612633
10386,IDEV,VBK,1.0054121010867838
3492,VT,VCIT,1.0053913046208085
5750,GOVT,TLT,1.005381622207822
6738,USHY,SHV,1.0053755316961497
10482,HYG,SHV,1.005372135355826
2501,TLT,SHV,1.005361158600866
7463,IUSV,JPST,1.0053596888434588
3798,MUB,XLP,1.0053565961363473
1365,IJR,EFA,1.005334890731479
7012,DVY,VBK,1.005326644875162
2617,VYM,EMB,1.0053098979640591
2486,TLT,BSV,1.0053078892007923
223,VOO,EEM,1.0053005869658078
9187,EMXC,IAU,1.005295221893419
11008,FNDF,SMH,1.0052840311032403
5753,GOVT,MBB,1.0052821451165428
2492,TLT,JPST,1.0052778253120103
8896,USFR,IEFA,1.0052654701355432
5751,GOVT,VCIT,1.0052587107623858
3368,XLF,SHV,1.0052317490349922
2574,VYM,IEFA,1.0052192865376774
1264,VIG,EFA,1.0052088929867857
6903,VXF,IUSV,1.0052028645005942
9703,GDX,FNDF,1.005180136545813
3914,VV,VCLT,1.0051744900677686
5793,JPST,VTEB,1.0051689193263431
9780,IWV,VGK,1.0051648323880849
3200,VCIT,HYG,1.0051538073753747
8179,VBK,BND,1.0051512356555994
6865,VXF,SCHD,1.0051329822682482
5373,VGIT,ACWI,1.0051145762986584
6502,SDY,BIL,1.0050960357602914
12284,MINT,BSV,1.005093975561471
11301,VOOG,VWO,1.0050919813120973
3356,XLF,BIL,1.005090124223802
2248,SCHD,JPST,1.0050636612293342
12493,BBJP,VOO,1.0050422147414717
12805,VTIP,VXF,1.0050358716353502
5662,DGRO,BIL,1.0050357786330113
4691,MBB,VCSH,1.0050130531361168
8991,USFR,EFG,1.0050123559664563
5761,GOVT,JPST,1.0050100829833069
5683,DGRO,SHV,1.0050038250902542
10461,HYG,JPST,1.005000750067856
4761,IEF,IEFA,1.0049843348849945
3954,IXUS,IWM,1.0049752819572786
6530,SDY,SHV,1.0049685992291388
11360,VOOG,EFV,1.0049682848362167
1962,XLK,VCLT,1.0049682761109744
4191,IWR,MOAT,1.0049568105835616
12807,VTIP,BIV,1.0049466442570185
6121,MGK,VCIT,1.0049461156719726
5158,SCHG,EMB,1.0049439998312115
4997,BIL,MUB,1.0049394128398372
2418,BNDX,QUAL,1.004938675005485
4371,DIA,SHV,1.0049174799025928
11835,USIG,VTIP,1.0049084777049393
5768,GOVT,SHV,1.0049060829458833
5734,LQD,VMBS,1.0048904182530083
5745,LQD,SCHP,1.0048712997181828
12310,MINT,ACWI,1.004870820678047
3188,VCIT,SHV,1.0048683395735818
12819,VTIP,SCHA,1.004824292754246
7371,VGSH,BIL,1.0048182834634065
7200,BIV,JPST,1.0048144858894577
11855,RDVY,SHV,1.0047834338736827
7867,XLC,BIL,1.0047647860286695
1006,AGG,SHV,1.0047272160982
9648,FBND,VTIP,1.004720245083123
12207,IWO,EMB,1.0047143082974324
11845,RDVY,BIL,1.004709566221528
5668,DGRO,JPST,1.0046993795005004
79,SPY,EFV,1.0046888849309508
5507,SPYG,VCLT,1.0046684166606847
4128,IWR,QQQ,1.0046642660782368
3773,MUB,BIL,1.0046567908189614
4486,IVE,SHV,1.0046420335474453
6613,SPDW,SCHB,1.004639050086052
10078,IGIB,SHV,1.0046354656222416
9002,USFR,NOBL,1.0046200902146942
10008,IEI,XLF,1.0046133355372153
9296,SLV,BIL,1.0046033448981138
5545,VBR,IWM,1.0045983396677696
1028,BND,SHV,1.004594436406597
10130,EFG,IXUS,1.0045814420929817
12280,MINT,IVE,1.0045632983641284
3754,MUB,SCHD,1.004555088172514
11004,FNDF,BIL,1.004548867512166
4458,IVE,BIL,1.0045446689291837
4351,DIA,BIL,1.0045430343625399
6517,SDY,USHY,1.0045346500735226
6433,SHY,SHV,1.0045023887030469
8320,EEM,VNQ,1.004501587098327
11661,NOBL,BBJP,1.004500124244319
12288,MINT,VGIT,1.0044929404950997
2482,TLT,VCSH,1.0044870190990485
9587,PFF,SCHD,1.0044781779129996
9782,IWV,XLU,1.004468854805812
12256,MINT,SCHD,1.0044609419807635
6079,USMV,SHV,1.0044559524931427
3361,XLF,JPST,1.0044504091837987
4924,BSV,BIL,1.0044321862913135
11455,VGLT,MINT,1.0044220070451455
892,VTV,SHV,1.0044140324613033
7045,DVY,IWN,1.0044080953067218
8072,XLU,SCHF,1.0044020545766605
12784,VTIP,BIL,1.0043789911676224
12278,MINT,VCSH,1.0043738919705143
4356,DIA,JPST,1.0043654042896626
11615,NOBL,JPST,1.004355431967147
12563,BBJP,USHY,1.0043554258610872
8178,VBK,AGG,1.0043524270270667
6615,SPDW,SPYG,1.0042923938496366
5424,SPYG,IEMG,1.0042892582181713
4798,IEF,MINT,1.0042615215890283
4040,IWB,EFA,1.0042526263683986
4933,BSV,USMV,1.004235869913907
8548,VOE,SHV,1.0042343316149422
10984,FNDF,VIG,1.0042237908458713
843,VEA,SHV,1.004194791419843
2500,TLT,VGSH,1.004193883279185
7528,IUSV,MINT,1.0041869548551516
2607,VYM,SHV,1.0041862207837162
10869,OEF,PFF,1.0041799011983867
1252,VIG,IEFA,1.0041685794682
5043,IUSB,VMBS,1.0041678578049653
793,VUG,FNDF,1.0041676126475005
4831,IAU,BIL,1.0041626379534432
11624,NOBL,USHY,1.004148207312818
12321,MINT,FNDX,1.0041421867334892
2750,EFA,VNQ,1.0041223992660082
8267,VBK,IEI,1.004122122783574
4172,IWR,USHY,1.0041217472515986
2519,TLT,MINT,1.0041131789150488
8141,SHV,BIL,1.0041025987556902
5360,VGIT,USMV,1.0040974876830504
11848,RDVY,JPST,1.0040950175280898
671,QQQ,FNDF,1.0040848221750263
7593,EFV,SHV,1.004055194688695
827,VEA,BIL,1.004054666542878
6065,USMV,VNQ,1.0040377657707051
910,VTV,MINT,1.0040072172230068
8284,VBK,RDVY,1.0039954898993582
8249,VBK,VOE,1.003989974892797
5324,VGIT,IJH,1.0039706282130432
2629,VYM,MINT,1.0039649211254202
9976,VCLT,SHY,1.0039638666820727
876,VTV,BIL,1.0039412185264658
3709,VEU,SHV,1.0039207665521512
6714,USHY,LQD,1.0039093126506364
4939,BSV,USHY,1.0039034340204442
2587,VYM,BIL,1.003886471599832
5393,VGIT,VOT,1.003880340700879
4305,VCSH,VBR,1.0038711175500334
10200,EFG,FNDF,1.0038659243112775
11815,USIG,SHV,1.003860430073934
4324,VCSH,IWP,1.0038479575471444
2225,RSP,MINT,1.0038419026137415
2733,IWD,MINT,1.0038342182033468
1623,GLD,BIL,1.0038338545256122
1277,VIG,BIL,1.0038316410011696
3176,VCIT,JPST,1.0038286364583229
12576,BBJP,SHV,1.0038259320650453
2995,SCHX,EMXC,1.0038258033162408
12919,SPMD,DIA,1.003797321742308
5747,GOVT,BND,1.00379250579172
8157,SHV,USFR,1.0037817864331242
8513,VOE,BIL,1.0037776682071546
9511,MOAT,BIL,1.0037744958692072
287,IVV,VWO,1.0037640749604404
8522,VOE,JPST,1.003755880935584
5752,GOVT,VCSH,1.003749489262966
3475,VT,IEMG,1.0037375886188862
3179,VCIT,SHY,1.003735280292662
243,VOO,VCLT,1.0037326722120548
3690,VEU,BIL,1.003725550101988
3516,VT,LQD,1.0037192111312296
6067,USMV,BIL,1.0037191247563917
3428,SCHF,SHV,1.003691833966961
1302,VIG,SHV,1.0036853999324495
1763,VXUS,BIL,1.0036705193778697
9769,IWV,SPDW,1.0036596519750702
12153,IWO,XLE,1.0036273113402125
8860,FNDX,EMB,1.0036183770745968
5203,SCHB,VWO,1.0036162325729376
4728,MBB,USFR,1.0035928465679116
5333,VGIT,RSP,1.00355801692481
6070,USMV,JPST,1.0035569323852913
5007,BIL,VMBS,1.0035559695870144
1655,GLD,MINT,1.0035335912600893
1771,VXUS,IUSG,1.0035281157823799
5579,VBR,JPST,1.0035167338393332
4396,DIA,MINT,1.0035154474402654
2592,VYM,JPST,1.0035148261533595
10385,IDEV,SHV,1.0035113952402177
2719,IWD,IDEV,1.0035098458195726
6028,SMH,XLU,1.0034986603346652
9864,DGRW,VCIT,1.0034977026026122
10467,HYG,SHY,1.003479893691286
6508,SDY,JPST,1.0034787956002746
880,VTV,JPST,1.003464025768178
4802,IEF,SCHP,1.0034579428520016
9527,MOAT,SHV,1.0034517524850934
8997,USFR,FNDF,1.0034343927722216
6061,USMV,VYM,1.0034313525102145
9665,GDX,MBB,1.0034248535796646
2425,BNDX,BIL,1.0033965232275854
8500,VOE,VEU,1.0033836327094225
12492,BBJP,SPY,1.0033785443159926
5382,VGIT,XLP,1.0033735768049459
9611,PFF,IWP,1.003363672147365
1282,VIG,JPST,1.0033523926749581
12553,BBJP,JPST,1.0033397419103083
10502,HYG,IDEV,1.0033359818942638
5743,LQD,MINT,1.0033196132101523
4990,BSV,SCHV,1.0033195595380715
958,IEFA,XLU,1.00331805246058
11437,VGLT,VGSH,1.0033161374640363
11659,NOBL,MINT,1.0033079324341363
7600,EFV,USFR,1.0032965927901778
1334,VIG,MINT,1.0032880022113235
1773,VXUS,SHV,1.0032828086505605
9358,SLV,MINT,1.003251652463469
7777,VGK,BIL,1.0032338432004129
4753,MBB,MINT,1.0032166597826155
7391,VGSH,USFR,1.0031908048677483
9635,FBND,JPST,1.0031905448501084
9098,XLP,SHV,1.003190508978386
8021,IYW,PFF,1.0031681055614903
12508,BBJP,VGT,1.0031562266867902
12494,BBJP,IVV,1.0031468698077541
10313,VOT,GDX,1.003134294440789
10069,IGIB,JPST,1.0031268216231854
6754,USHY,VCLT,1.0031236893530446
9066,XLP,BIL,1.0031236879908279
3410,SCHF,BIL,1.0031220656423228
9964,VCLT,BNDX,1.0031210189244213
5543,VBR,VXUS,1.0031161980883265
4244,VNQ,USFR,1.0030924216908788
