Symbol,days,rr
7780,50,19.099999999999973
FBIO,43,23.999999999999957
FPH,33,21.999999999999964
7727,48,29.999999999999936
AWR,3,28.69999999999994
CTLP,3,18.799999999999976
4880,74,29.999999999999936
SNBR,66,29.999999999999936
BEDU,51,28.99999999999994
UFPI,2,29.999999999999936
PJT,12,28.59999999999994
3925,46,17.99999999999998
4633,29,29.999999999999936
QUOT,36,29.999999999999936
MIND,17,29.999999999999936
DFS,6,24.799999999999955
NOTV,73,29.999999999999936
HAE,2,28.499999999999943
SOVO,9,29.999999999999936
ATI,5,29.999999999999936
LMNL,2,22.79999999999996
3765,45,28.69999999999994
5757,100,29.999999999999936
6762,87,19.49999999999997
5185,15,18.899999999999977
5922,49,29.999999999999936
7956,71,26.09999999999995
XNCR,12,29.999999999999936
PCTTU,27,29.999999999999936
6999,2,29.69999999999994
RIBT,6,29.999999999999936
SBGI,11,29.099999999999937
6769,61,18.899999999999977
PLSE,4,29.999999999999936
GENE,54,26.89999999999995
7816,8,26.49999999999995
PAC,28,29.999999999999936
VNRX,83,13.999999999999993
7486,7,29.999999999999936
LOVE,20,29.999999999999936
1775,2,29.999999999999936
KBH,7,29.19999999999994
DCP,2,29.999999999999936
MOTS,70,28.89999999999994
2134,48,29.999999999999936
9601,10,29.999999999999936
FTHM,91,15.199999999999989
1719,21,26.39999999999995
TEVA,6,23.499999999999957
6173,94,13.999999999999993
6233,3,21.699999999999967
SHCR,96,25.99999999999995
CRNT,74,27.999999999999943
RCKY,2,29.999999999999936
2768,34,12.299999999999999
4849,14,29.399999999999938
CVR,3,29.999999999999936
OFLX,6,18.799999999999976
PYXS,2,29.999999999999936
SNOW,2,29.999999999999936
7847,39,29.999999999999936
GNPX,46,23.999999999999957
7841,75,29.999999999999936
MHO,2,29.999999999999936
TNET,74,19.799999999999972
AGBA,73,29.999999999999936
UBER,28,21.899999999999963
AER,16,13.799999999999994
7068,10,20.19999999999997
PBH,9,15.399999999999988
ECVT,31,21.699999999999967
3266,42,29.999999999999936
GAIA,5,29.999999999999936
4828,87,12.0
CONN,75,19.399999999999974
5071,95,29.999999999999936
8103,87,12.399999999999999
6875,50,29.999999999999936
3840,31,29.999999999999936
LAZR,44,29.999999999999936
KMX,13,17.899999999999977
UNH,11,29.999999999999936
ZTEK,17,13.999999999999993
9302,22,29.999999999999936
2185,2,13.099999999999996
8154,39,16.099999999999987
7105,40,19.199999999999974
TPX,61,29.999999999999936
3254,73,29.999999999999936
5351,2,29.999999999999936
JSPR,98,26.89999999999995
GIL,30,29.999999999999936
4100,37,18.599999999999977
ACN,15,15.099999999999989
7189,94,19.299999999999976
3205,81,27.999999999999943
PFG,82,29.999999999999936
MEG,62,29.999999999999936
ALZN,8,29.999999999999936
AUST,14,22.69999999999996
6881,2,29.999999999999936
FLGC,19,29.999999999999936
KOPN,97,25.99999999999995
CWBR,93,29.999999999999936
9267,51,29.999999999999936
CNX,100,29.999999999999936
7634,5,29.799999999999937
9384,83,16.69999999999998
ASX,2,29.999999999999936
MAIN,2,29.999999999999936
SMLP,56,24.599999999999955
LMAT,2,29.999999999999936
3175,35,17.99999999999998
ENVA,99,25.199999999999953
7247,57,22.099999999999966
SA,3,29.999999999999936
2715,2,29.999999999999936
6861,6,20.59999999999997
APTO,73,29.999999999999936
2397,2,29.799999999999937
OPRA,9,28.89999999999994
5357,21,12.0
7733,2,29.999999999999936
8704,3,12.1
3245,82,26.699999999999946
4922,46,29.999999999999936
RCL,56,29.999999999999936
PYR,88,29.999999999999936
OLO,91,29.999999999999936
WWR,35,23.999999999999957
OPRT,3,29.999999999999936
6026,51,22.899999999999963
6670,2,29.799999999999937
CMND,3,29.999999999999936
THCH,3,21.699999999999967
6366,59,15.999999999999986
OPAL,29,29.399999999999938
ATHA,68,29.999999999999936
ET,2,21.499999999999964
L,2,21.599999999999966
TAYD,82,14.299999999999992
UPST,50,29.999999999999936
7130,41,12.0
7516,3,29.899999999999935
VSCO,64,29.999999999999936
DTM,99,29.999999999999936
8005,21,29.999999999999936
ACI,11,29.999999999999936
6461,6,24.199999999999957
6907,2,29.999999999999936
ASH,82,29.399999999999938
FLXS,28,21.399999999999967
4476,10,26.19999999999995
IRDM,34,22.29999999999996
3696,94,17.299999999999983
MRTN,85,29.19999999999994
EPSN,20,27.199999999999946
EQNR,23,29.999999999999936
4739,3,24.499999999999957
SNAP,70,29.999999999999936
FAST,2,16.999999999999982
AXP,6,29.999999999999936
8058,55,29.999999999999936
CVEO,19,29.999999999999936
ARTW,2,29.999999999999936
PMN,2,29.29999999999994
WING,52,28.199999999999942
4507,100,29.999999999999936
SCPL,3,23.499999999999957
BDC,20,29.999999999999936
8739,5,28.69999999999994
GOLD,15,29.999999999999936
7771,94,29.999999999999936
7821,4,25.99999999999995
TNGX,92,18.899999999999977
3036,10,19.099999999999973
7677,6,29.999999999999936
1890,46,24.499999999999957
5189,81,20.999999999999968
7456,2,21.799999999999965
CPK,48,13.399999999999995
LVWR,53,25.299999999999955
4819,3,21.999999999999964
LPTV,91,29.999999999999936
3371,73,29.999999999999936
SAR,2,22.69999999999996
IMBI,83,23.39999999999996
3566,85,29.999999999999936
TWNK,22,28.99999999999994
AGYS,20,16.899999999999984
ELMD,48,29.999999999999936
NOA,48,29.999999999999936
5970,4,29.999999999999936
7013,96,29.999999999999936
HWKN,81,29.999999999999936
EVTV,23,29.999999999999936
PAG,61,12.299999999999999
CZFS,3,29.999999999999936
HPE,82,26.19999999999995
6419,3,27.099999999999945
KRBP,25,29.999999999999936
5273,23,29.999999999999936
7805,6,27.599999999999945
MUX,11,27.89999999999994
9265,74,29.999999999999936
ALIM,16,29.999999999999936
3955,3,26.299999999999947
FTDR,9,28.59999999999994
6763,40,29.999999999999936
7979,3,29.999999999999936
6840,49,29.999999999999936
RLGT,2,21.199999999999967
6677,51,12.599999999999998
4337,6,26.19999999999995
TSEM,81,27.199999999999946
MGPI,65,28.79999999999994
EFOI,24,29.999999999999936
BRKR,8,27.699999999999946
3223,4,25.99999999999995
OCS,55,20.59999999999997
RS,2,15.999999999999986
7067,6,26.799999999999947
ONCS,41,13.699999999999994
MA,55,14.499999999999991
HCAT,91,28.199999999999942
OSPN,2,29.999999999999936
6549,31,16.099999999999987
3133,39,25.699999999999953
8242,28,29.999999999999936
8158,40,27.299999999999947
ILMN,10,29.69999999999994
8929,52,29.999999999999936
7522,17,13.599999999999994
VINO,86,29.999999999999936
MT,20,29.69999999999994
7501,54,29.999999999999936
RIOT,84,24.599999999999955
GDC,15,12.899999999999997
6176,39,28.99999999999994
ZUO,79,29.999999999999936
ADSK,20,12.1
ACRX,10,12.0
ZNTL,48,29.999999999999936
4344,87,28.99999999999994
8358,83,29.999999999999936
5644,37,29.999999999999936
1429,87,16.299999999999983
3482,87,29.499999999999936
SIDU,36,18.49999999999998
BLZE,45,29.999999999999936
ACIU,70,13.299999999999995
OLB,91,23.499999999999957
GKOS,3,29.999999999999936
KD,8,16.099999999999987
6023,77,22.499999999999964
LVS,100,25.09999999999995
IIIV,84,29.19999999999994
AMRN,43,15.399999999999988
6257,3,17.59999999999998
PCT,100,29.999999999999936
6062,15,23.19999999999996
VVPR,60,29.999999999999936
3937,17,29.999999999999936
9914,2,29.999999999999936
6479,38,21.499999999999964
4527,46,29.399999999999938
3854,87,22.99999999999996
BYFC,32,21.999999999999964
1972,82,13.599999999999994
NLTX,34,24.999999999999954
7162,2,18.299999999999976
9696,36,29.999999999999936
4170,39,29.999999999999936
3193,29,26.39999999999995
FNCH,3,29.999999999999936
ALIT,73,14.199999999999992
PAVM,6,12.599999999999998
KTCC,57,25.99999999999995
RKLB,86,28.99999999999994
KEN,14,29.999999999999936
TTEK,62,24.499999999999957
URBN,51,13.199999999999996
EDSA,90,23.59999999999996
CAKE,2,16.299999999999983
6035,36,29.999999999999936
4746,8,29.999999999999936
WCN,3,29.29999999999994
ZKIN,12,29.999999999999936
5110,9,19.799999999999972
9842,3,15.399999999999988
RBA,5,29.999999999999936
7912,2,29.999999999999936
AIU,65,26.999999999999947
RDNT,95,29.999999999999936
LUCD,2,12.999999999999996
DRD,6,29.999999999999936
4886,74,29.999999999999936
NGS,32,25.49999999999995
9386,12,29.999999999999936
8360,87,20.39999999999997
BAND,53,29.999999999999936
BLUE,88,29.999999999999936
HY,71,28.199999999999942
8841,4,29.999999999999936
SPCE,70,29.999999999999936
DSGR,45,29.999999999999936
2003,44,23.29999999999996
AXTA,2,16.499999999999986
LGIH,95,25.99999999999995
THO,65,29.999999999999936
3815,96,19.99999999999997
8007,2,25.199999999999953
7716,29,20.59999999999997
RUSHA,18,29.19999999999994
EDAP,86,13.099999999999996
6335,2,19.99999999999997
NNI,7,29.999999999999936
4013,21,29.29999999999994
6539,5,29.999999999999936
YEXT,36,27.099999999999945
MNTK,92,26.699999999999946
KFS,2,20.79999999999997
SVM,13,26.39999999999995
DTC,71,28.59999999999994
PCG,95,29.999999999999936
4583,7,29.999999999999936
ACHR,88,29.999999999999936
WSC,2,29.999999999999936
GXO,3,25.89999999999995
4347,66,29.999999999999936
BIAF,2,29.999999999999936
MCO,3,23.899999999999956
SPWR,93,29.999999999999936
DMRC,14,21.099999999999966
8746,31,29.999999999999936
3627,25,29.999999999999936
BURL,20,29.999999999999936
9271,63,28.69999999999994
3964,7,29.999999999999936
MODG,8,18.399999999999977
4425,11,14.69999999999999
7613,29,27.099999999999945
4370,35,29.999999999999936
KEQU,25,15.199999999999989
8091,2,15.799999999999986
7988,3,29.999999999999936
GHC,10,29.999999999999936
4044,59,20.29999999999997
5698,50,26.19999999999995
6297,11,29.999999999999936
BWA,2,29.999999999999936
BRZE,80,20.29999999999997
TPST,14,28.59999999999994
8252,2,29.999999999999936
6544,90,27.799999999999944
NARI,13,19.399999999999974
2186,10,29.999999999999936
CUE,75,17.99999999999998
TGT,21,17.49999999999998
TLK,25,26.299999999999947
7353,4,28.79999999999994
3182,3,29.999999999999936
5986,92,28.39999999999994
QNST,75,27.199999999999946
8226,3,16.299999999999983
4769,2,29.099999999999937
AFG,7,29.999999999999936
GROM,59,28.39999999999994
6387,99,24.499999999999957
9513,2,27.699999999999946
ARW,21,29.999999999999936
EBR,17,24.299999999999955
FATBB,52,29.999999999999936
WDH,100,13.299999999999995
4351,16,24.399999999999956
TWLO,87,29.999999999999936
6022,86,29.999999999999936
1419,2,29.999999999999936
ROST,21,29.999999999999936
3224,33,29.999999999999936
3562,10,21.099999999999966
MOV,48,26.49999999999995
QH,98,23.499999999999957
ACIW,28,29.999999999999936
3695,63,29.999999999999936
4475,97,26.09999999999995
6167,31,24.09999999999996
4565,48,14.99999999999999
TMBR,74,28.99999999999994
SVRE,92,27.999999999999943
ROKU,6,16.999999999999982
SID,31,29.999999999999936
3089,30,23.999999999999957
3843,87,18.899999999999977
9251,11,25.79999999999995
8801,46,29.999999999999936
CPLP,40,12.999999999999996
C,11,26.89999999999995
PSFE,32,18.09999999999998
REX,36,29.999999999999936
4389,3,22.79999999999996
AVXL,100,29.999999999999936
GTIM,93,29.999999999999936
4875,78,29.999999999999936
6918,5,14.69999999999999
SPXC,2,29.999999999999936
CWCO,28,28.79999999999994
8101,5,29.29999999999994
KLTR,69,19.99999999999997
BRP,16,29.999999999999936
WWW,30,19.099999999999973
SDC,79,29.29999999999994
LEA,69,22.399999999999963
CRM,32,23.499999999999957
CTOS,62,29.999999999999936
RZLT,88,29.999999999999936
ALC,7,29.999999999999936
SND,19,21.499999999999964
DUK,4,26.49999999999995
CLB,10,13.699999999999994
9749,2,13.599999999999994
BHAT,50,29.999999999999936
CRDF,76,27.499999999999943
NCLH,87,29.999999999999936
4046,3,13.799999999999994
OMAB,3,29.69999999999994
LTH,83,29.999999999999936
9960,29,16.499999999999986
3983,11,21.399999999999967
8039,14,29.999999999999936
6584,5,21.199999999999967
BEAM,94,29.999999999999936
ALVR,76,12.999999999999996
6061,94,29.999999999999936
2501,36,29.999999999999936
GMAB,30,29.599999999999937
4491,3,14.199999999999992
7201,46,28.79999999999994
2150,93,28.099999999999945
8766,27,29.999999999999936
TACT,100,29.999999999999936
6662,12,29.999999999999936
RVLP,92,14.99999999999999
EVRG,6,15.999999999999986
FCN,80,27.099999999999945
BOOT,63,23.09999999999996
AUR,42,15.999999999999986
ASML,7,29.999999999999936
MTRN,20,29.999999999999936
BACK,72,12.2
ITGR,60,29.999999999999936
ICLK,56,29.999999999999936
3132,3,29.999999999999936
MINM,28,29.999999999999936
3010,4,12.0
AMAT,55,29.999999999999936
3984,28,29.799999999999937
RGLD,7,28.89999999999994
WWE,7,13.399999999999995
2892,60,29.999999999999936
ASUR,7,21.499999999999964
MTN,9,27.699999999999946
SANM,76,17.39999999999998
SRI,62,29.999999999999936
GTH,74,29.999999999999936
8714,87,29.999999999999936
DCPH,19,29.999999999999936
FONR,62,29.999999999999936
BRBR,27,12.699999999999998
2372,63,28.59999999999994
SON,2,29.999999999999936
SUMO,9,29.999999999999936
2201,60,14.89999999999999
PWR,2,29.999999999999936
EL,12,29.999999999999936
RACE,60,25.99999999999995
DASH,20,25.99999999999995
BKSY,95,29.999999999999936
AGEN,32,23.999999999999957
FORA,50,29.999999999999936
EXPI,83,29.999999999999936
9543,5,27.499999999999943
DRI,61,29.999999999999936
VSEC,6,29.999999999999936
AIMD,15,29.999999999999936
8233,37,20.59999999999997
9367,2,27.399999999999945
AUMN,98,29.999999999999936
6841,87,29.999999999999936
MDNA,18,22.29999999999996
TREE,37,29.999999999999936
7990,51,25.89999999999995
ONFO,48,16.599999999999984
2303,5,29.999999999999936
3431,15,29.999999999999936
FE,4,29.69999999999994
FNV,29,17.79999999999998
7721,94,12.599999999999998
LTRN,65,19.99999999999997
3097,39,28.99999999999994
CAL,2,23.09999999999996
2975,50,29.999999999999936
ATAT,20,29.999999999999936
RJF,82,27.499999999999943
SRL,74,29.999999999999936
FDUS,36,22.79999999999996
NOC,6,27.699999999999946
7818,3,25.79999999999995
LYTS,34,17.09999999999998
6055,6,24.399999999999956
7561,2,29.999999999999936
REPL,12,29.999999999999936
8381,2,13.099999999999996
2698,7,13.799999999999994
GRCL,57,22.499999999999964
5714,2,27.199999999999946
NAT,100,22.199999999999964
2216,43,29.999999999999936
PM,11,29.799999999999937
8522,94,23.69999999999996
MRSN,31,29.999999999999936
BBLG,9,22.899999999999963
CHH,20,29.999999999999936
2931,73,29.999999999999936
PAGP,6,29.999999999999936
4645,97,29.999999999999936
8511,2,29.999999999999936
7806,13,29.999999999999936
SPLK,39,15.699999999999987
3486,50,26.299999999999947
EBIX,14,29.999999999999936
NVCR,70,29.999999999999936
7898,2,26.89999999999995
PBPB,6,18.799999999999976
7565,47,16.199999999999985
ARKR,35,20.099999999999973
CFMS,94,29.099999999999937
PUK,12,15.999999999999986
7525,43,29.999999999999936
JEF,22,29.999999999999936
4792,15,29.999999999999936
WDC,14,26.19999999999995
WDFC,2,29.999999999999936
HSIC,2,25.699999999999953
3635,47,29.999999999999936
ACA,32,29.999999999999936
7679,44,27.399999999999945
BCEL,63,29.29999999999994
BZFD,50,29.499999999999936
6548,81,29.999999999999936
2438,49,28.099999999999945
CANO,18,29.999999999999936
SBFM,71,29.999999999999936
IAC,28,29.999999999999936
7305,49,29.999999999999936
7236,27,12.899999999999997
9377,100,28.79999999999994
9685,31,20.29999999999997
NGVT,14,29.999999999999936
DAWN,91,29.999999999999936
6034,23,17.49999999999998
4914,32,29.999999999999936
DINO,82,26.699999999999946
7081,49,15.299999999999988
ETN,4,29.999999999999936
5018,45,29.399999999999938
4595,73,29.999999999999936
8308,2,20.999999999999968
UNM,2,26.599999999999948
EWCZ,17,25.99999999999995
HSBC,20,21.499999999999964
8209,41,28.29999999999994
5918,10,29.999999999999936
STCN,92,13.299999999999995
7012,36,29.999999999999936
JJSF,2,28.099999999999945
4485,7,25.49999999999995
3917,92,22.99999999999996
4419,13,29.999999999999936
SITE,3,28.499999999999943
ATAI,4,22.99999999999996
4674,22,25.699999999999953
9303,40,29.999999999999936
WNC,82,21.799999999999965
TALS,43,25.99999999999995
4222,41,29.999999999999936
3131,49,29.999999999999936
1447,48,13.999999999999993
KBR,73,29.999999999999936
4380,55,24.599999999999955
NICE,3,18.899999999999977
8273,24,29.999999999999936
6080,92,15.699999999999987
8798,26,29.999999999999936
6736,23,29.999999999999936
MLI,21,24.199999999999957
7595,4,28.99999999999994
6013,39,25.99999999999995
DOCN,76,29.999999999999936
MRAI,10,29.999999999999936
SEMR,11,29.999999999999936
CMT,8,29.999999999999936
COMM,71,29.999999999999936
SXI,28,29.999999999999936
6444,2,29.999999999999936
2408,3,12.2
7922,97,19.699999999999974
RXRX,40,29.999999999999936
WILC,92,29.999999999999936
6955,78,29.999999999999936
9025,2,29.999999999999936
9990,36,29.999999999999936
IDCC,2,29.999999999999936
RGEN,46,29.999999999999936
PKX,14,25.89999999999995
1724,97,25.699999999999953
SILV,73,29.999999999999936
CEG,2,21.099999999999966
4387,71,28.499999999999943
AZN,49,29.999999999999936
7374,46,29.999999999999936
MMLP,26,29.999999999999936
7003,57,29.999999999999936
8732,100,28.499999999999943
9997,18,29.999999999999936
3399,2,29.999999999999936
ARNC,41,29.999999999999936
SGA,13,20.49999999999997
7347,2,28.89999999999994
VSTM,63,29.999999999999936
7092,4,29.999999999999936
2379,15,12.1
ETR,70,26.09999999999995
6777,95,23.19999999999996
BOWL,3,21.099999999999966
8141,53,22.79999999999996
EVER,60,28.29999999999994
TREX,42,29.999999999999936
HVBC,5,22.69999999999996
2120,95,24.999999999999954
7376,3,29.999999999999936
TGI,42,25.49999999999995
GRBK,81,15.699999999999987
6070,21,29.999999999999936
WOR,3,29.999999999999936
CMRX,99,29.999999999999936
ITRI,55,29.999999999999936
4704,46,29.999999999999936
HURN,82,26.699999999999946
ACGL,82,29.999999999999936
HSTO,29,17.99999999999998
6786,93,29.999999999999936
INUV,15,29.999999999999936
4627,6,16.69999999999998
2341,12,29.999999999999936
ACNT,81,29.999999999999936
4114,13,29.999999999999936
AON,2,29.999999999999936
3623,15,27.399999999999945
SXC,84,17.69999999999998
NX,97,29.999999999999936
5903,6,29.999999999999936
4576,33,29.999999999999936
7270,46,28.39999999999994
3814,22,23.69999999999996
SRGA,41,29.999999999999936
OI,2,19.399999999999974
5440,94,15.499999999999988
7377,33,29.999999999999936
TTE,21,23.899999999999956
PII,99,20.29999999999997
VGZ,71,29.999999999999936
PGRU,25,16.599999999999984
4023,73,13.499999999999995
1743,10,15.999999999999986
HVT,5,17.299999999999983
2304,9,12.0
7752,76,29.999999999999936
3967,7,26.699999999999946
NVFY,50,29.999999999999936
MAS,2,29.999999999999936
HSDT,47,29.599999999999937
SFIX,22,29.999999999999936
8366,73,17.49999999999998
TAST,3,25.89999999999995
NNDM,60,24.499999999999957
MS,20,16.199999999999985
MAXR,31,17.39999999999998
AROC,15,29.999999999999936
1914,2,29.999999999999936
4587,29,14.399999999999991
1878,63,29.999999999999936
CHUY,25,29.999999999999936
4212,39,28.99999999999994
WLDS,54,29.999999999999936
6740,54,29.999999999999936
8143,100,13.999999999999993
III,20,20.999999999999968
TRIP,80,28.59999999999994
CBZ,85,29.999999999999936
WBD,65,26.39999999999995
2122,28,29.999999999999936
ESTC,74,26.799999999999947
BON,50,29.999999999999936
1717,2,25.89999999999995
PAA,2,29.999999999999936
6819,35,16.599999999999984
2267,34,29.999999999999936
XCUR,94,29.999999999999936
WINA,5,26.39999999999995
5711,87,29.599999999999937
1515,95,29.999999999999936
8053,58,29.999999999999936
KWR,21,29.999999999999936
